"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","LTINT","TOT","PC_PA","M","2018-12",4.28,
"GRC","LTINT","TOT","PC_PA","M","2019-01",4.21,
"GRC","LTINT","TOT","PC_PA","M","2019-02",3.84,
"GRC","LTINT","TOT","PC_PA","M","2019-03",3.76,
"GRC","LTINT","TOT","PC_PA","M","2019-04",3.42,
"GRC","LTINT","TOT","PC_PA","M","2019-05",3.37,
"GRC","LTINT","TOT","PC_PA","M","2019-06",2.67,
"GRC","LTINT","TOT","PC_PA","M","2019-07",2.16,
"GRC","LTINT","TOT","PC_PA","M","2019-08",1.98,
"GRC","LTINT","TOT","PC_PA","M","2019-09",1.5,
"GRC","LTINT","TOT","PC_PA","M","2019-10",1.34,
"GRC","LTINT","TOT","PC_PA","M","2019-11",1.36,
"GRC","LTINT","TOT","PC_PA","M","2019-12",1.42,
"GRC","LTINT","TOT","PC_PA","M","2020-01",1.34,
"SVK","LTINT","TOT","PC_PA","M","2007-01",4.25,
"SVK","LTINT","TOT","PC_PA","M","2007-02",4.28,
"SVK","LTINT","TOT","PC_PA","M","2007-03",4.24,
"SVK","LTINT","TOT","PC_PA","M","2007-04",4.26,
"SVK","LTINT","TOT","PC_PA","M","2007-05",4.4,
"SVK","LTINT","TOT","PC_PA","M","2007-06",4.66,
"SVK","LTINT","TOT","PC_PA","M","2007-07",4.7,
"SVK","LTINT","TOT","PC_PA","M","2007-08",4.65,
"SVK","LTINT","TOT","PC_PA","M","2007-09",4.61,
"SVK","LTINT","TOT","PC_PA","M","2007-10",4.64,
"SVK","LTINT","TOT","PC_PA","M","2007-11",4.59,
"SVK","LTINT","TOT","PC_PA","M","2007-12",4.61,
"SVK","LTINT","TOT","PC_PA","M","2008-01",4.48,
"SVK","LTINT","TOT","PC_PA","M","2008-02",4.36,
"SVK","LTINT","TOT","PC_PA","M","2008-03",4.34,
"SVK","LTINT","TOT","PC_PA","M","2008-04",4.46,
"SVK","LTINT","TOT","PC_PA","M","2008-05",4.52,
"SVK","LTINT","TOT","PC_PA","M","2008-06",4.94,
"SVK","LTINT","TOT","PC_PA","M","2008-07",5.06,
"SVK","LTINT","TOT","PC_PA","M","2008-08",4.95,
"SVK","LTINT","TOT","PC_PA","M","2008-09",4.98,
"SVK","LTINT","TOT","PC_PA","M","2008-10",4.95,
"SVK","LTINT","TOT","PC_PA","M","2008-11",4.92,
"SVK","LTINT","TOT","PC_PA","M","2008-12",4.72,
"SVK","LTINT","TOT","PC_PA","M","2009-01",4.69,
"SVK","LTINT","TOT","PC_PA","M","2009-02",4.76,
"SVK","LTINT","TOT","PC_PA","M","2009-03",4.71,
"SVK","LTINT","TOT","PC_PA","M","2009-04",4.93,
"SVK","LTINT","TOT","PC_PA","M","2009-05",5.03,
"SVK","LTINT","TOT","PC_PA","M","2009-06",5.08,
"SVK","LTINT","TOT","PC_PA","M","2009-07",5.04,
"SVK","LTINT","TOT","PC_PA","M","2009-08",4.9,
"SVK","LTINT","TOT","PC_PA","M","2009-09",4.66,
"SVK","LTINT","TOT","PC_PA","M","2009-10",4.33,
"SVK","LTINT","TOT","PC_PA","M","2009-11",4.23,
"SVK","LTINT","TOT","PC_PA","M","2009-12",4.12,
"SVK","LTINT","TOT","PC_PA","M","2010-01",4.11,
"SVK","LTINT","TOT","PC_PA","M","2010-02",4.08,
"SVK","LTINT","TOT","PC_PA","M","2010-03",4.01,
"SVK","LTINT","TOT","PC_PA","M","2010-04",3.93,
"SVK","LTINT","TOT","PC_PA","M","2010-05",3.82,
"SVK","LTINT","TOT","PC_PA","M","2010-06",3.73,
"SVK","LTINT","TOT","PC_PA","M","2010-07",3.93,
"SVK","LTINT","TOT","PC_PA","M","2010-08",3.73,
"SVK","LTINT","TOT","PC_PA","M","2010-09",3.59,
"SVK","LTINT","TOT","PC_PA","M","2010-10",3.67,
"SVK","LTINT","TOT","PC_PA","M","2010-11",3.8,
"SVK","LTINT","TOT","PC_PA","M","2010-12",4.06,
"SVK","LTINT","TOT","PC_PA","M","2011-01",4.16,
"SVK","LTINT","TOT","PC_PA","M","2011-02",4.03,
"SVK","LTINT","TOT","PC_PA","M","2011-03",4.14,
"SVK","LTINT","TOT","PC_PA","M","2011-04",4.33,
"SVK","LTINT","TOT","PC_PA","M","2011-05",4.33,
"SVK","LTINT","TOT","PC_PA","M","2011-06",4.39,
"SVK","LTINT","TOT","PC_PA","M","2011-07",4.55,
"SVK","LTINT","TOT","PC_PA","M","2011-08",4.55,
"SVK","LTINT","TOT","PC_PA","M","2011-09",4.25,
"SVK","LTINT","TOT","PC_PA","M","2011-10",4.33,
"SVK","LTINT","TOT","PC_PA","M","2011-11",4.71,
"SVK","LTINT","TOT","PC_PA","M","2011-12",5.21,
"SVK","LTINT","TOT","PC_PA","M","2012-01",5.22,
"SVK","LTINT","TOT","PC_PA","M","2012-02",4.98,
"SVK","LTINT","TOT","PC_PA","M","2012-03",4.91,
"SVK","LTINT","TOT","PC_PA","M","2012-04",4.81,
"SVK","LTINT","TOT","PC_PA","M","2012-05",4.8,
"SVK","LTINT","TOT","PC_PA","M","2012-06",4.8,
"SVK","LTINT","TOT","PC_PA","M","2012-07",4.41,
"SVK","LTINT","TOT","PC_PA","M","2012-08",4.24,
"SVK","LTINT","TOT","PC_PA","M","2012-09",4.2,
"SVK","LTINT","TOT","PC_PA","M","2012-10",4.2,
"SVK","LTINT","TOT","PC_PA","M","2012-11",4.14,
"SVK","LTINT","TOT","PC_PA","M","2012-12",3.92,
"SVK","LTINT","TOT","PC_PA","M","2013-01",3.93,
"SVK","LTINT","TOT","PC_PA","M","2013-02",3.95,
"SVK","LTINT","TOT","PC_PA","M","2013-03",3.95,
"SVK","LTINT","TOT","PC_PA","M","2013-04",3.01,
"SVK","LTINT","TOT","PC_PA","M","2013-05",2.52,
"SVK","LTINT","TOT","PC_PA","M","2013-06",2.45,
"SVK","LTINT","TOT","PC_PA","M","2013-07",3.15,
"SVK","LTINT","TOT","PC_PA","M","2013-08",3.15,
"SVK","LTINT","TOT","PC_PA","M","2013-09",3.15,
"SVK","LTINT","TOT","PC_PA","M","2013-10",3.15,
"SVK","LTINT","TOT","PC_PA","M","2013-11",3.15,
"SVK","LTINT","TOT","PC_PA","M","2013-12",2.69,
"SVK","LTINT","TOT","PC_PA","M","2014-01",2.53,
"SVK","LTINT","TOT","PC_PA","M","2014-02",2.48,
"SVK","LTINT","TOT","PC_PA","M","2014-03",2.47,
"SVK","LTINT","TOT","PC_PA","M","2014-04",2.47,
"SVK","LTINT","TOT","PC_PA","M","2014-05",2.73,
"SVK","LTINT","TOT","PC_PA","M","2014-06",2.73,
"SVK","LTINT","TOT","PC_PA","M","2014-07",2.07,
"SVK","LTINT","TOT","PC_PA","M","2014-08",1.81,
"SVK","LTINT","TOT","PC_PA","M","2014-09",1.57,
"SVK","LTINT","TOT","PC_PA","M","2014-10",1.39,
"SVK","LTINT","TOT","PC_PA","M","2014-11",1.38,
"SVK","LTINT","TOT","PC_PA","M","2014-12",1.22,
"SVK","LTINT","TOT","PC_PA","M","2015-01",1.1,
"SVK","LTINT","TOT","PC_PA","M","2015-02",0.66,
"SVK","LTINT","TOT","PC_PA","M","2015-03",0.52,
"SVK","LTINT","TOT","PC_PA","M","2015-04",0.96,
"SVK","LTINT","TOT","PC_PA","M","2015-05",0.92,
"SVK","LTINT","TOT","PC_PA","M","2015-06",1.15,
"SVK","LTINT","TOT","PC_PA","M","2015-07",1.25,
"SVK","LTINT","TOT","PC_PA","M","2015-08",0.99,
"SVK","LTINT","TOT","PC_PA","M","2015-09",0.89,
"SVK","LTINT","TOT","PC_PA","M","2015-10",0.75,
"SVK","LTINT","TOT","PC_PA","M","2015-11",0.71,
"SVK","LTINT","TOT","PC_PA","M","2015-12",0.72,
"SVK","LTINT","TOT","PC_PA","M","2016-01",0.71,
"SVK","LTINT","TOT","PC_PA","M","2016-02",0.56,
"SVK","LTINT","TOT","PC_PA","M","2016-03",0.43,
"SVK","LTINT","TOT","PC_PA","M","2016-04",0.38,
"SVK","LTINT","TOT","PC_PA","M","2016-05",0.41,
"SVK","LTINT","TOT","PC_PA","M","2016-06",0.77,
"SVK","LTINT","TOT","PC_PA","M","2016-07",0.49,
"SVK","LTINT","TOT","PC_PA","M","2016-08",0.3,
"SVK","LTINT","TOT","PC_PA","M","2016-09",0.32,
"SVK","LTINT","TOT","PC_PA","M","2016-10",0.42,
"SVK","LTINT","TOT","PC_PA","M","2016-11",0.72,
"SVK","LTINT","TOT","PC_PA","M","2016-12",1.01,
"SVK","LTINT","TOT","PC_PA","M","2017-01",1.03,
"SVK","LTINT","TOT","PC_PA","M","2017-02",1.09,
"SVK","LTINT","TOT","PC_PA","M","2017-03",1.09,
"SVK","LTINT","TOT","PC_PA","M","2017-04",1.06,
"SVK","LTINT","TOT","PC_PA","M","2017-05",1.03,
"SVK","LTINT","TOT","PC_PA","M","2017-06",0.86,
"SVK","LTINT","TOT","PC_PA","M","2017-07",0.93,
"SVK","LTINT","TOT","PC_PA","M","2017-08",0.83,
"SVK","LTINT","TOT","PC_PA","M","2017-09",0.82,
"SVK","LTINT","TOT","PC_PA","M","2017-10",0.83,
"SVK","LTINT","TOT","PC_PA","M","2017-11",0.76,
"SVK","LTINT","TOT","PC_PA","M","2017-12",0.67,
"SVK","LTINT","TOT","PC_PA","M","2018-01",0.69,
"SVK","LTINT","TOT","PC_PA","M","2018-02",0.77,
"SVK","LTINT","TOT","PC_PA","M","2018-03",0.8,
"SVK","LTINT","TOT","PC_PA","M","2018-04",0.75,
"SVK","LTINT","TOT","PC_PA","M","2018-05",0.75,
"SVK","LTINT","TOT","PC_PA","M","2018-06",1.01,
"SVK","LTINT","TOT","PC_PA","M","2018-07",0.94,
"SVK","LTINT","TOT","PC_PA","M","2018-08",0.92,
"SVK","LTINT","TOT","PC_PA","M","2018-09",0.98,
"SVK","LTINT","TOT","PC_PA","M","2018-10",1.07,
"SVK","LTINT","TOT","PC_PA","M","2018-11",1.01,
"SVK","LTINT","TOT","PC_PA","M","2018-12",0.94,
"SVK","LTINT","TOT","PC_PA","M","2019-01",0.88,
"SVK","LTINT","TOT","PC_PA","M","2019-02",0.78,
"SVK","LTINT","TOT","PC_PA","M","2019-03",0.68,
"SVK","LTINT","TOT","PC_PA","M","2019-04",0.57,
"SVK","LTINT","TOT","PC_PA","M","2019-05",0.45,
"SVK","LTINT","TOT","PC_PA","M","2019-06",0.25,
"SVK","LTINT","TOT","PC_PA","M","2019-07",0.02,
"SVK","LTINT","TOT","PC_PA","M","2019-08",-0.34,
"SVK","LTINT","TOT","PC_PA","M","2019-09",-0.34,
"SVK","LTINT","TOT","PC_PA","M","2019-10",-0.2,
"SVK","LTINT","TOT","PC_PA","M","2019-11",0.09,
"SVK","LTINT","TOT","PC_PA","M","2019-12",0.13,
"JPN","LTINT","TOT","PC_PA","M","2007-01",1.705,
"JPN","LTINT","TOT","PC_PA","M","2007-02",1.64,
"JPN","LTINT","TOT","PC_PA","M","2007-03",1.629,
"JPN","LTINT","TOT","PC_PA","M","2007-04",1.653,
"JPN","LTINT","TOT","PC_PA","M","2007-05",1.733,
"JPN","LTINT","TOT","PC_PA","M","2007-06",1.903,
"JPN","LTINT","TOT","PC_PA","M","2007-07",1.809,
"JPN","LTINT","TOT","PC_PA","M","2007-08",1.577,
"JPN","LTINT","TOT","PC_PA","M","2007-09",1.698,
"JPN","LTINT","TOT","PC_PA","M","2007-10",1.616,
"JPN","LTINT","TOT","PC_PA","M","2007-11",1.497,
"JPN","LTINT","TOT","PC_PA","M","2007-12",1.526,
"JPN","LTINT","TOT","PC_PA","M","2008-01",1.429,
"JPN","LTINT","TOT","PC_PA","M","2008-02",1.429,
"JPN","LTINT","TOT","PC_PA","M","2008-03",1.245,
"JPN","LTINT","TOT","PC_PA","M","2008-04",1.6,
"JPN","LTINT","TOT","PC_PA","M","2008-05",1.778,
"JPN","LTINT","TOT","PC_PA","M","2008-06",1.601,
"JPN","LTINT","TOT","PC_PA","M","2008-07",1.537,
"JPN","LTINT","TOT","PC_PA","M","2008-08",1.431,
"JPN","LTINT","TOT","PC_PA","M","2008-09",1.481,
"JPN","LTINT","TOT","PC_PA","M","2008-10",1.486,
"JPN","LTINT","TOT","PC_PA","M","2008-11",1.377,
"JPN","LTINT","TOT","PC_PA","M","2008-12",1.214,
"JPN","LTINT","TOT","PC_PA","M","2009-01",1.272,
"JPN","LTINT","TOT","PC_PA","M","2009-02",1.277,
"JPN","LTINT","TOT","PC_PA","M","2009-03",1.323,
"JPN","LTINT","TOT","PC_PA","M","2009-04",1.402,
"JPN","LTINT","TOT","PC_PA","M","2009-05",1.481,
"JPN","LTINT","TOT","PC_PA","M","2009-06",1.363,
"JPN","LTINT","TOT","PC_PA","M","2009-07",1.386,
"JPN","LTINT","TOT","PC_PA","M","2009-08",1.314,
"JPN","LTINT","TOT","PC_PA","M","2009-09",1.258,
"JPN","LTINT","TOT","PC_PA","M","2009-10",1.404,
"JPN","LTINT","TOT","PC_PA","M","2009-11",1.253,
"JPN","LTINT","TOT","PC_PA","M","2009-12",1.272,
"JPN","LTINT","TOT","PC_PA","M","2010-01",1.308,
"JPN","LTINT","TOT","PC_PA","M","2010-02",1.295,
"JPN","LTINT","TOT","PC_PA","M","2010-03",1.361,
"JPN","LTINT","TOT","PC_PA","M","2010-04",1.286,
"JPN","LTINT","TOT","PC_PA","M","2010-05",1.257,
"JPN","LTINT","TOT","PC_PA","M","2010-06",1.08,
"JPN","LTINT","TOT","PC_PA","M","2010-07",1.075,
"JPN","LTINT","TOT","PC_PA","M","2010-08",1.023,
"JPN","LTINT","TOT","PC_PA","M","2010-09",0.898,
"JPN","LTINT","TOT","PC_PA","M","2010-10",0.903,
"JPN","LTINT","TOT","PC_PA","M","2010-11",1.161,
"JPN","LTINT","TOT","PC_PA","M","2010-12",1.133,
"JPN","LTINT","TOT","PC_PA","M","2011-01",1.213,
"JPN","LTINT","TOT","PC_PA","M","2011-02",1.241,
"JPN","LTINT","TOT","PC_PA","M","2011-03",1.214,
"JPN","LTINT","TOT","PC_PA","M","2011-04",1.215,
"JPN","LTINT","TOT","PC_PA","M","2011-05",1.118,
"JPN","LTINT","TOT","PC_PA","M","2011-06",1.084,
"JPN","LTINT","TOT","PC_PA","M","2011-07",1.075,
"JPN","LTINT","TOT","PC_PA","M","2011-08",1.023,
"JPN","LTINT","TOT","PC_PA","M","2011-09",0.975,
"JPN","LTINT","TOT","PC_PA","M","2011-10",1.038,
"JPN","LTINT","TOT","PC_PA","M","2011-11",1.062,
"JPN","LTINT","TOT","PC_PA","M","2011-12",0.971,
"JPN","LTINT","TOT","PC_PA","M","2012-01",0.959,
"JPN","LTINT","TOT","PC_PA","M","2012-02",0.962,
"JPN","LTINT","TOT","PC_PA","M","2012-03",0.966,
"JPN","LTINT","TOT","PC_PA","M","2012-04",0.914,
"JPN","LTINT","TOT","PC_PA","M","2012-05",0.846,
"JPN","LTINT","TOT","PC_PA","M","2012-06",0.789,
"JPN","LTINT","TOT","PC_PA","M","2012-07",0.78,
"JPN","LTINT","TOT","PC_PA","M","2012-08",0.8,
"JPN","LTINT","TOT","PC_PA","M","2012-09",0.757,
"JPN","LTINT","TOT","PC_PA","M","2012-10",0.76,
"JPN","LTINT","TOT","PC_PA","M","2012-11",0.713,
"JPN","LTINT","TOT","PC_PA","M","2012-12",0.781,
"JPN","LTINT","TOT","PC_PA","M","2013-01",0.775,
"JPN","LTINT","TOT","PC_PA","M","2013-02",0.669,
"JPN","LTINT","TOT","PC_PA","M","2013-03",0.492,
"JPN","LTINT","TOT","PC_PA","M","2013-04",0.589,
"JPN","LTINT","TOT","PC_PA","M","2013-05",0.879,
"JPN","LTINT","TOT","PC_PA","M","2013-06",0.822,
"JPN","LTINT","TOT","PC_PA","M","2013-07",0.79,
"JPN","LTINT","TOT","PC_PA","M","2013-08",0.708,
"JPN","LTINT","TOT","PC_PA","M","2013-09",0.669,
"JPN","LTINT","TOT","PC_PA","M","2013-10",0.59,
"JPN","LTINT","TOT","PC_PA","M","2013-11",0.605,
"JPN","LTINT","TOT","PC_PA","M","2013-12",0.688,
"JPN","LTINT","TOT","PC_PA","M","2014-01",0.614,
"JPN","LTINT","TOT","PC_PA","M","2014-02",0.586,
"JPN","LTINT","TOT","PC_PA","M","2014-03",0.605,
"JPN","LTINT","TOT","PC_PA","M","2014-04",0.61,
"JPN","LTINT","TOT","PC_PA","M","2014-05",0.566,
"JPN","LTINT","TOT","PC_PA","M","2014-06",0.536,
"JPN","LTINT","TOT","PC_PA","M","2014-07",0.527,
"JPN","LTINT","TOT","PC_PA","M","2014-08",0.488,
"JPN","LTINT","TOT","PC_PA","M","2014-09",0.497,
"JPN","LTINT","TOT","PC_PA","M","2014-10",0.465,
"JPN","LTINT","TOT","PC_PA","M","2014-11",0.42,
"JPN","LTINT","TOT","PC_PA","M","2014-12",0.33,
"JPN","LTINT","TOT","PC_PA","M","2015-01",0.275,
"JPN","LTINT","TOT","PC_PA","M","2015-02",0.33,
"JPN","LTINT","TOT","PC_PA","M","2015-03",0.4,
"JPN","LTINT","TOT","PC_PA","M","2015-04",0.34,
"JPN","LTINT","TOT","PC_PA","M","2015-05",0.39,
"JPN","LTINT","TOT","PC_PA","M","2015-06",0.455,
"JPN","LTINT","TOT","PC_PA","M","2015-07",0.41,
"JPN","LTINT","TOT","PC_PA","M","2015-08",0.38,
"JPN","LTINT","TOT","PC_PA","M","2015-09",0.35,
"JPN","LTINT","TOT","PC_PA","M","2015-10",0.3,
"JPN","LTINT","TOT","PC_PA","M","2015-11",0.3,
"JPN","LTINT","TOT","PC_PA","M","2015-12",0.27,
"JPN","LTINT","TOT","PC_PA","M","2016-01",0.095,
"JPN","LTINT","TOT","PC_PA","M","2016-02",-0.065,
"JPN","LTINT","TOT","PC_PA","M","2016-03",-0.05,
"JPN","LTINT","TOT","PC_PA","M","2016-04",-0.085,
"JPN","LTINT","TOT","PC_PA","M","2016-05",-0.12,
"JPN","LTINT","TOT","PC_PA","M","2016-06",-0.23,
"JPN","LTINT","TOT","PC_PA","M","2016-07",-0.195,
"JPN","LTINT","TOT","PC_PA","M","2016-08",-0.07,
"JPN","LTINT","TOT","PC_PA","M","2016-09",-0.085,
"JPN","LTINT","TOT","PC_PA","M","2016-10",-0.05,
"JPN","LTINT","TOT","PC_PA","M","2016-11",0.02,
"JPN","LTINT","TOT","PC_PA","M","2016-12",0.04,
"JPN","LTINT","TOT","PC_PA","M","2017-01",0.085,
"JPN","LTINT","TOT","PC_PA","M","2017-02",0.05,
"JPN","LTINT","TOT","PC_PA","M","2017-03",0.065,
"JPN","LTINT","TOT","PC_PA","M","2017-04",0.015,
"JPN","LTINT","TOT","PC_PA","M","2017-05",0.04,
"JPN","LTINT","TOT","PC_PA","M","2017-06",0.075,
"JPN","LTINT","TOT","PC_PA","M","2017-07",0.075,
"JPN","LTINT","TOT","PC_PA","M","2017-08",0.01,
"JPN","LTINT","TOT","PC_PA","M","2017-09",0.06,
"JPN","LTINT","TOT","PC_PA","M","2017-10",0.065,
"JPN","LTINT","TOT","PC_PA","M","2017-11",0.035,
"JPN","LTINT","TOT","PC_PA","M","2017-12",0.045,
"JPN","LTINT","TOT","PC_PA","M","2018-01",0.08,
"JPN","LTINT","TOT","PC_PA","M","2018-02",0.045,
"JPN","LTINT","TOT","PC_PA","M","2018-03",0.045,
"JPN","LTINT","TOT","PC_PA","M","2018-04",0.05,
"JPN","LTINT","TOT","PC_PA","M","2018-05",0.03,
"JPN","LTINT","TOT","PC_PA","M","2018-06",0.03,
"JPN","LTINT","TOT","PC_PA","M","2018-07",0.06,
"JPN","LTINT","TOT","PC_PA","M","2018-08",0.11,
"JPN","LTINT","TOT","PC_PA","M","2018-09",0.125,
"JPN","LTINT","TOT","PC_PA","M","2018-10",0.13,
"JPN","LTINT","TOT","PC_PA","M","2018-11",0.085,
"JPN","LTINT","TOT","PC_PA","M","2018-12",-0.01,
"JPN","LTINT","TOT","PC_PA","M","2019-01",0,
"JPN","LTINT","TOT","PC_PA","M","2019-02",-0.015,
"JPN","LTINT","TOT","PC_PA","M","2019-03",-0.095,
"JPN","LTINT","TOT","PC_PA","M","2019-04",-0.045,
"JPN","LTINT","TOT","PC_PA","M","2019-05",-0.095,
"JPN","LTINT","TOT","PC_PA","M","2019-06",-0.165,
"JPN","LTINT","TOT","PC_PA","M","2019-07",-0.16,
"JPN","LTINT","TOT","PC_PA","M","2019-08",-0.28,
"JPN","LTINT","TOT","PC_PA","M","2019-09",-0.215,
"JPN","LTINT","TOT","PC_PA","M","2019-10",-0.15,
"JPN","LTINT","TOT","PC_PA","M","2019-11",-0.08,
"JPN","LTINT","TOT","PC_PA","M","2019-12",-0.025,
"JPN","LTINT","TOT","PC_PA","M","2020-01",-0.065,
"LVA","LTINT","TOT","PC_PA","M","2007-01",4.92,
"LVA","LTINT","TOT","PC_PA","M","2007-02",5.07,
"LVA","LTINT","TOT","PC_PA","M","2007-03",5.14,
"LVA","LTINT","TOT","PC_PA","M","2007-04",5.52,
"LVA","LTINT","TOT","PC_PA","M","2007-05",6.03,
"LVA","LTINT","TOT","PC_PA","M","2007-06",5.62,
"LVA","LTINT","TOT","PC_PA","M","2007-07",5.28,
"LVA","LTINT","TOT","PC_PA","M","2007-08",5.32,
"LVA","LTINT","TOT","PC_PA","M","2007-09",5.21,
"LVA","LTINT","TOT","PC_PA","M","2007-10",5.06,
"LVA","LTINT","TOT","PC_PA","M","2007-11",5.12,
"LVA","LTINT","TOT","PC_PA","M","2007-12",5.1,
"LVA","LTINT","TOT","PC_PA","M","2008-01",5.71,
"LVA","LTINT","TOT","PC_PA","M","2008-02",5.11,
"LVA","LTINT","TOT","PC_PA","M","2008-03",5.25,
"LVA","LTINT","TOT","PC_PA","M","2008-04",5.93,
"LVA","LTINT","TOT","PC_PA","M","2008-05",5.93,
"LVA","LTINT","TOT","PC_PA","M","2008-06",6.25,
"LVA","LTINT","TOT","PC_PA","M","2008-07",6.57,
"LVA","LTINT","TOT","PC_PA","M","2008-08",6.6,
"LVA","LTINT","TOT","PC_PA","M","2008-09",6.6,
"LVA","LTINT","TOT","PC_PA","M","2008-10",6.6,
"LVA","LTINT","TOT","PC_PA","M","2008-11",7.6,
"LVA","LTINT","TOT","PC_PA","M","2008-12",9.03,
"LVA","LTINT","TOT","PC_PA","M","2009-01",10.64,
"LVA","LTINT","TOT","PC_PA","M","2009-02",11.5,
"LVA","LTINT","TOT","PC_PA","M","2009-03",11.32,
"LVA","LTINT","TOT","PC_PA","M","2009-04",11.15,
"LVA","LTINT","TOT","PC_PA","M","2009-05",11.09,
"LVA","LTINT","TOT","PC_PA","M","2009-06",12.75,
"LVA","LTINT","TOT","PC_PA","M","2009-07",12.75,
"LVA","LTINT","TOT","PC_PA","M","2009-08",12.81,
"LVA","LTINT","TOT","PC_PA","M","2009-09",13.27,
"LVA","LTINT","TOT","PC_PA","M","2009-10",13.51,
"LVA","LTINT","TOT","PC_PA","M","2009-11",13.75,
"LVA","LTINT","TOT","PC_PA","M","2009-12",13.75,
"LVA","LTINT","TOT","PC_PA","M","2010-01",13.76,
"LVA","LTINT","TOT","PC_PA","M","2010-02",13.62,
"LVA","LTINT","TOT","PC_PA","M","2010-03",10.54,
"LVA","LTINT","TOT","PC_PA","M","2010-04",10.13,
"LVA","LTINT","TOT","PC_PA","M","2010-05",10.13,
"LVA","LTINT","TOT","PC_PA","M","2010-06",10.12,
"LVA","LTINT","TOT","PC_PA","M","2010-07",10,
"LVA","LTINT","TOT","PC_PA","M","2010-08",10,
"LVA","LTINT","TOT","PC_PA","M","2010-09",9.97,
"LVA","LTINT","TOT","PC_PA","M","2010-10",9.24,
"LVA","LTINT","TOT","PC_PA","M","2010-11",8.99,
"LVA","LTINT","TOT","PC_PA","M","2010-12",7.55,
"LVA","LTINT","TOT","PC_PA","M","2011-01",5.38,
"LVA","LTINT","TOT","PC_PA","M","2011-02",6.17,
"LVA","LTINT","TOT","PC_PA","M","2011-03",6.49,
"LVA","LTINT","TOT","PC_PA","M","2011-04",6.47,
"LVA","LTINT","TOT","PC_PA","M","2011-05",6.36,
"LVA","LTINT","TOT","PC_PA","M","2011-06",5.87,
"LVA","LTINT","TOT","PC_PA","M","2011-07",5.67,
"LVA","LTINT","TOT","PC_PA","M","2011-08",5.6,
"LVA","LTINT","TOT","PC_PA","M","2011-09",5.6,
"LVA","LTINT","TOT","PC_PA","M","2011-10",5.62,
"LVA","LTINT","TOT","PC_PA","M","2011-11",5.73,
"LVA","LTINT","TOT","PC_PA","M","2011-12",5.93,
"LVA","LTINT","TOT","PC_PA","M","2012-01",5.74,
"LVA","LTINT","TOT","PC_PA","M","2012-02",5.45,
"LVA","LTINT","TOT","PC_PA","M","2012-03",5.15,
"LVA","LTINT","TOT","PC_PA","M","2012-04",5.1,
"LVA","LTINT","TOT","PC_PA","M","2012-05",5.15,
"LVA","LTINT","TOT","PC_PA","M","2012-06",5.07,
"LVA","LTINT","TOT","PC_PA","M","2012-07",4.67,
"LVA","LTINT","TOT","PC_PA","M","2012-08",4.45,
"LVA","LTINT","TOT","PC_PA","M","2012-09",3.92,
"LVA","LTINT","TOT","PC_PA","M","2012-10",3.52,
"LVA","LTINT","TOT","PC_PA","M","2012-11",3.32,
"LVA","LTINT","TOT","PC_PA","M","2012-12",3.24,
"LVA","LTINT","TOT","PC_PA","M","2013-01",3.21,
"LVA","LTINT","TOT","PC_PA","M","2013-02",3.22,
"LVA","LTINT","TOT","PC_PA","M","2013-03",3.17,
"LVA","LTINT","TOT","PC_PA","M","2013-04",3.15,
"LVA","LTINT","TOT","PC_PA","M","2013-05",3.1,
"LVA","LTINT","TOT","PC_PA","M","2013-06",3.17,
"LVA","LTINT","TOT","PC_PA","M","2013-07",3.25,
"LVA","LTINT","TOT","PC_PA","M","2013-08",3.25,
"LVA","LTINT","TOT","PC_PA","M","2013-09",3.45,
"LVA","LTINT","TOT","PC_PA","M","2013-10",3.78,
"LVA","LTINT","TOT","PC_PA","M","2013-11",3.71,
"LVA","LTINT","TOT","PC_PA","M","2013-12",3.62,
"LVA","LTINT","TOT","PC_PA","M","2014-01",3.48,
"LVA","LTINT","TOT","PC_PA","M","2014-02",3.07,
"LVA","LTINT","TOT","PC_PA","M","2014-03",2.87,
"LVA","LTINT","TOT","PC_PA","M","2014-04",2.8,
"LVA","LTINT","TOT","PC_PA","M","2014-05",2.74,
"LVA","LTINT","TOT","PC_PA","M","2014-06",2.53,
"LVA","LTINT","TOT","PC_PA","M","2014-07",2.4,
"LVA","LTINT","TOT","PC_PA","M","2014-08",2.35,
"LVA","LTINT","TOT","PC_PA","M","2014-09",2.28,
"LVA","LTINT","TOT","PC_PA","M","2014-10",2.18,
"LVA","LTINT","TOT","PC_PA","M","2014-11",1.77,
"LVA","LTINT","TOT","PC_PA","M","2014-12",1.63,
"LVA","LTINT","TOT","PC_PA","M","2015-01",1.1,
"LVA","LTINT","TOT","PC_PA","M","2015-02",0.78,
"LVA","LTINT","TOT","PC_PA","M","2015-03",0.56,
"LVA","LTINT","TOT","PC_PA","M","2015-04",0.42,
"LVA","LTINT","TOT","PC_PA","M","2015-05",0.84,
"LVA","LTINT","TOT","PC_PA","M","2015-06",1.28,
"LVA","LTINT","TOT","PC_PA","M","2015-07",1.25,
"LVA","LTINT","TOT","PC_PA","M","2015-08",0.96,
"LVA","LTINT","TOT","PC_PA","M","2015-09",1.03,
"LVA","LTINT","TOT","PC_PA","M","2015-10",1.07,
"LVA","LTINT","TOT","PC_PA","M","2015-11",1.19,
"LVA","LTINT","TOT","PC_PA","M","2015-12",1.08,
